MAL_ID,Name,Score,Genres,Type,Episodes,Aired,Premiered,Licensors,Studios,Source,Ranked,Popularity
13709,Afro Samurai Movie,7.54,"Action, Adventure, Samurai",Movie,1,"Oct 27, 2007",0,Funimation,Gonzo,Original,1440,2289
13715,Kennel Tokorozawa,4.16,"Ecchi, Comedy, School",OVA,1,"Feb 21, 1992",0,0,0,Manga,10980,9159
13727,Rinne no Lagrange: Kamogawa Days,6.81,"Slice of Life, Comedy, School, Sci-Fi",OVA,1,"Jun 23, 2012",0,VIZ Media,Xebec,Original,4390,5352
13731,Koukyoushihen Eureka Seven: New Order,6.63,"Adventure, Drama, Mecha, Romance, Sci-Fi",Special,1,"Apr 6, 2012",0,0,Bones,Original,5268,5178
13759,Sakura-sou no Pet na Kanojo,8.19,"Slice of Life, Comedy, Drama, Romance, School",TV,24,"Oct 9, 2012 to Mar 26, 2013",Fall 2012,Sentai Filmworks,J.C.Staff,Light novel,322,83
13767,Junjou Romantica OVA,7.8,"Comedy, Drama, Romance, Shounen Ai",OVA,2,"Dec 20, 2012 to Dec 1, 2015",0,0,Studio Deen,Manga,824,2423
13781,Dokkiri Doctor Special,0.0,"Comedy, Ecchi, School",Special,1,"Aug 10, 1999",0,0,Studio Pierrot,Manga,13827,13615
13785,Uhou Renka,6.72,Hentai,OVA,2,"Jun 29, 2012 to Nov 30, 2012",0,0,PoRO,Visual novel,0,4979
13799,Pokemon: Meloetta no Kirakira Recital,6.45,"Adventure, Comedy, Fantasy, Kids, Music",Movie,1,"Jul 14, 2012",0,The Pokemon Company International,OLM,Game,6129,5574
13807,Corpse Party: Missing Footage,6.07,"Horror, School",OVA,1,"Aug 2, 2012",0,0,Asread,Visual novel,7947,1281
13817,Kamiusagi Rope,0.0,"Slice of Life, Comedy",Movie,14,"Jun, 2009 to Dec, 2010",0,0,0,Original,14824,12728
13819,Kamiusagi Rope 2,0.0,"Slice of Life, Comedy",Movie,12,"Nov, 2010 to Dec, 2011",0,0,0,Original,14839,13645
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?",0.0,"Adventure, Comedy, Slice of Life",Movie,1,"May 12, 2012",0,0,0,Original,14832,13441
13823,Kamiusagi Rope Movie Episode 0,0.0,"Slice of Life, Comedy",ONA,1,"Mar 13, 2012",0,0,0,Original,14843,13695
13825,Kamiusagi Rope x au Collaboration,0.0,"Slice of Life, Comedy",ONA,6,"Mar 11, 2012 to Mar 7, 2016",0,0,0,Original,14834,13781
13827,Kamiusagi Rope x Panasonic Collaboration,0.0,"Slice of Life, Comedy",Movie,1,"Mar 19, 2012",0,0,0,Original,14846,13636
13831,Kamiusagi Rope 3 (ONA),0.0,"Slice of Life, Comedy",ONA,2,"Feb 12, 2012 to May 22, 2012",0,0,0,Original,14841,13926
13833,Nagareboshi Lens,6.64,"Romance, Shoujo",OVA,1,"Mar 18, 2012",0,0,Kinema Citrus,Manga,5190,3683
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,5.04,"Action, Shoujo",OVA,1,"Mar 18, 2012",0,0,Kinema Citrus,Manga,10579,7086
13839,Detective Conan OVA 12: The Miracle of Excalibur,7.04,"Police, Sports, Comedy, Mystery, Shounen",OVA,1,"May 24, 2012",0,0,TMS Entertainment,Manga,3502,5128
13843,Wild Adapter,6.24,"Action, Mystery, Drama, Shoujo",OVA,2,"Mar 26, 2014 to Sep 30, 2015",0,0,Anpro,Manga,7192,5637
13851,To LOVE-Ru Darkness OVA,7.6,"Sci-Fi, Harem, Comedy, Romance, Ecchi, School, Shounen",OVA,6,"Aug 17, 2012 to Apr 3, 2015",0,0,Xebec,Manga,1282,1331
13855,Queen's Blade: Rebellion Specials,6.12,Ecchi,Special,6,"Jun 27, 2012 to Nov 28, 2012",0,"Sentai Filmworks, NYAV Post",Arms,Other,7718,5366
13859,Accel World: Acchel World.,6.22,"Sci-Fi, Comedy",Special,8,"Jul 25, 2012 to Feb 27, 2013",0,VIZ Media,J.C.Staff,4-koma manga,7248,2637
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,6.3,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1,"Mar 2, 2013",0,0,Zexcs,Light novel,6882,3342
13917,Star☆Jewel Gaiden: Natsumi Oblivion,5.16,"Hentai, Yuri",OVA,1,"Mar 22, 2012",0,0,0,Original,0,8773
13937,Saishuu Chikan Densha Next,6.68,Hentai,OVA,2,"Jul 27, 2012 to Oct 26, 2012",0,0,Office Takeout,Visual novel,0,6708
13939,Accel World EX,7.15,"Action, Game, Sci-Fi, Romance, School",OVA,2,"Sep 13, 2012 to Jan 31, 2013",0,0,Sunrise,Light novel,2975,1398
13955,Dennou Coil Recaps,6.29,"Sci-Fi, Adventure, Mystery, Comedy, Drama",Special,2,"Aug 25, 2007 to Nov 3, 2007",0,0,Madhouse,Original,6941,8634
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,6.29,"Comedy, Historical, Seinen",Special,1,"Jul 9, 2012",0,0,DLE,Manga,6963,9152
13971,663114,5.3,Fantasy,Movie,1,"Sep, 2011",0,0,0,Original,10113,7638
13983,Thermae Romae: Kodai Romajin ga Uchuu e,5.99,"Space, Comedy, Seinen",Special,1,"Apr 20, 2012",0,0,DLE,Manga,8258,10039
13993,Goulart Knights: Evoked the Beginning White,6.01,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,"Sep 26, 2011",0,0,Studio Blanc,Original,8204,8080
14023,R²: Rise R to the Second Power,5.35,Music,Music,1,"Mar 19, 2005",0,0,0,Manga,10042,12740
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,7.09,"Harem, Slice of Life, Comedy, Romance, School",OVA,1,"Sep 26, 2012",0,Funimation,AIC Build,Light novel,3232,1420
14045,Mangirl!,5.86,"Comedy, Slice of Life",TV,13,"Jan 3, 2013 to Mar 28, 2013",Winter 2013,0,Doga Kobo,Manga,8671,3100
14047,Ikusa Otome Valkyrie G,6.49,"Hentai, Supernatural, Fantasy",OVA,2,"Jul 20, 2012 to Aug 24, 2012",0,0,0,Visual novel,0,7236
14059,Kimagure Orange☆Road: Tanabata Special,6.63,Shounen,OVA,1,"Nov 21, 1987",0,0,Studio Pierrot,Manga,5263,9718
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,0.0,"Action, Comedy, Parody, Police",Special,1,"Sep 25, 1985",0,0,0,Original,14133,13410
14073,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,6.22,"Comedy, Ecchi, Parody, School, Shounen",ONA,10,"Jul 14, 2012 to Sep 15, 2012",0,Sentai Filmworks,AIC Classic,Manga,7237,3452
14075,Zetsuen no Tempest,7.99,"Action, Mystery, Psychological, Drama, Magic, Fantasy, Shounen",TV,24,"Oct 5, 2012 to Mar 29, 2013",Fall 2012,Aniplex of America,Bones,Manga,549,247
14093,Pokemon Best Wishes! Season 2,6.41,"Action, Adventure, Comedy, Fantasy, Kids",TV,24,"Jun 21, 2012 to Jan 10, 2013",Summer 2012,The Pokemon Company International,OLM,Game,6374,2364
14123,Pokemon Black and White 2: Introduction Movie,7.44,"Action, Fantasy, Kids",ONA,1,"May 16, 2012",0,0,OLM,Game,1775,4238
14125,Otogi no Kuni no Birthday,5.23,"Kids, Music",Music,1,"Dec 1, 1988",0,0,0,Original,10256,13846
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,6.86,Hentai,OVA,2,"Jul 27, 2012 to Jan 25, 2013",0,0,PoRO,Visual novel,0,4738
14129,Starless: 21st Century Nymphomaniacs,6.58,Hentai,OVA,4,"Jul 20, 2012 to Apr 19, 2013",0,0,0,Visual novel,0,5343
14131,Girls & Panzer,7.55,"Action, Sports, Military, School",TV,12,"Oct 9, 2012 to Mar 25, 2013",Fall 2012,Sentai Filmworks,Actas,Original,1427,642
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph",6.44,"Historical, Drama, Josei",OVA,2,"Dec 2, 2012 to Mar 14, 2013",0,0,"Anpro, teamKG",Visual novel,6244,4386
14173,Upotte!!: Miatte Waratte,6.52,"Military, Comedy, Ecchi, School, Seinen",OVA,1,"Oct 13, 2012",0,Sentai Filmworks,Xebec,Manga,5824,4303
14175,Hanasaku Iroha: Home Sweet Home,7.89,"Comedy, Drama, Slice of Life",Movie,1,"Mar 9, 2013",0,"NIS America, Inc.",P.A. Works,Original,686,1828
14181,Oedo wa Nemurenai!,5.62,"Fantasy, Historical, Drama, Shoujo",OVA,1,"Jul 23, 1993",0,0,Madhouse,Manga,9356,11194
14183,Aitsu to Lullaby: Suiyobi no Cinderella,5.91,"Romance, Drama, Shounen",Movie,1,"Aug 1, 1987",0,0,Studio Pierrot,Manga,8500,12123
14189,Tasogare Otome x Amnesia: Taima Otome,7.51,"Horror, Mystery, Romance, School, Shounen, Supernatural",Special,1,"Nov 28, 2012",0,Sentai Filmworks,SILVER LINK.,Manga,1543,1902
14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,6.53,"Comedy, Ecchi, Harem, Romance, School",TV,12,"Oct 5, 2012 to Dec 21, 2012",Fall 2012,Funimation,SILVER LINK.,Light novel,5713,608
14211,Instant History,0.0,Historical,TV,312,"May 1, 1961 to Feb 25, 1962",Spring 1961,0,0,Original,14611,12115
14213,Otogi Manga Calendar,0.0,Historical,TV,312,"Jun 25, 1962 to Jun 25, 1964",Summer 1962,0,0,Original,11431,12530
14227,Tonari no Kaibutsu-kun,7.55,"Slice of Life, Comedy, Romance, School, Shoujo",TV,13,"Oct 2, 2012 to Dec 25, 2012",Fall 2012,"NIS America, Inc.",Brain's Base,Manga,1417,111
14231,Akuemon,6.02,"Fantasy, Romance",OVA,1,"Jul 16, 1993",0,0,Tezuka Productions,Manga,8127,10284
14237,Busou Shinki,6.32,"Action, Sci-Fi, Slice of Life, Mecha",TV,12,"Oct 5, 2012 to Dec 21, 2012",Fall 2012,Sentai Filmworks,8bit,Other,6752,2795
14247,Lunn wa Kaze no Naka,6.01,"Drama, Romance",OVA,1,"Apr 13, 1985",0,0,Tezuka Productions,Manga,8204,10592
14267,Persona 4 the Animation: The Factor of Hope,7.34,"Adventure, Mystery, Super Power, Supernatural, School",Movie,1,"Jun 9, 2012",0,0,AIC ASTA,Game,2143,4049
14277,Chitose Get You!!,6.26,"Comedy, Romance, School, Seinen, Slice of Life",TV,26,"Jul 2, 2012 to Dec 24, 2012",Summer 2012,0,SILVER LINK.,4-koma manga,7064,3830
14283,Vividred Operation,6.46,"Action, Sci-Fi, Ecchi",TV,12,"Jan 11, 2013 to Mar 29, 2013",Winter 2013,Aniplex of America,A-1 Pictures,Original,6126,2002
14289,Sukitte Ii na yo.,7.49,"Drama, Romance, School, Shoujo",TV,13,"Oct 7, 2012 to Dec 30, 2012",Fall 2012,Sentai Filmworks,Zexcs,Manga,1613,256
14293,Nerawareta Gakuen,7.0,"Romance, School, Sci-Fi",Movie,1,"Oct 19, 2012",0,"Funimation, NYAV Post",Sunrise,Novel,3638,1692
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,6.48,Sci-Fi,Special,1,"Jun 3, 2012",0,0,Production I.G,Original,5969,5850
14345,Btooom!,7.39,"Action, Sci-Fi, Psychological, Seinen",TV,12,"Oct 4, 2012 to Dec 20, 2012",Fall 2012,Sentai Filmworks,Madhouse,Manga,1942,140
14347,Ryo,5.88,"Action, Samurai, Historical, Drama",Movie,1,"Mar 2, 2013",0,0,Gonzo,Original,8604,4626
14349,Little Witch Academia,7.85,"Adventure, Comedy, Magic, Fantasy, School",Movie,1,"Mar 2, 2013",0,0,Trigger,Original,741,554
14353,Death Billiards,7.93,"Game, Mystery, Psychological, Drama, Thriller",Movie,1,"Mar 2, 2013",0,Funimation,Madhouse,Original,640,777
14355,Yama no Susume,6.82,"Adventure, Slice of Life, Comedy",TV,12,"Jan 3, 2013 to Mar 21, 2013",Winter 2013,0,8bit,Manga,4375,1976
14379,Shoujo x Shoujo x Shoujo The Animation,6.87,"Harem, Hentai",OVA,2,"Aug 31, 2012 to Nov 30, 2012",0,0,0,Manga,0,5887
14397,Chihayafuru 2,8.43,"Drama, Game, Josei, School, Slice of Life, Sports",TV,25,"Jan 12, 2013 to Jun 29, 2013",Winter 2013,Sentai Filmworks,Madhouse,Manga,135,816
14407,Persona 3 the Movie 1: Spring of Birth,7.59,"Action, Supernatural, Fantasy",Movie,1,"Nov 23, 2013",0,Aniplex of America,AIC ASTA,Game,1297,1506
14467,K,7.51,"Action, Mystery, Super Power, Supernatural",TV,13,"Oct 5, 2012 to Dec 28, 2012",Fall 2012,VIZ Media,GoHands,Original,1560,178
14479,Mahoutsukai Nara Miso wo Kue!,5.26,"Magic, Fantasy, School",OVA,1,"Jun 15, 2012",0,0,AIC,Light novel,10224,6106
14511,Minami-ke Tadaima,7.69,"Comedy, School, Slice of Life",TV,13,"Jan 6, 2013 to Mar 31, 2013",Winter 2013,Funimation,feel.,Manga,1067,2285
14513,Magi: The Labyrinth of Magic,8.07,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,"Oct 7, 2012 to Mar 31, 2013",Fall 2012,Aniplex of America,A-1 Pictures,Manga,456,110
14515,Sasami-san@Ganbaranai,6.68,"Comedy, Romance, Supernatural",TV,12,"Jan 11, 2013 to Mar 29, 2013",Winter 2013,Sentai Filmworks,Shaft,Light novel,5014,1763
14527,Medaka Box Abnormal,7.46,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,"Oct 11, 2012 to Dec 27, 2012",Fall 2012,Sentai Filmworks,"Gainax, Asahi Production",Manga,1704,1231
14539,Love 2 Quad,6.75,Hentai,OVA,3,"Aug 31, 2012 to Jun 30, 2017",0,0,PoRO,Visual novel,0,4798
14543,Koutetsu no Majo Annerose,6.82,"Action, Hentai, Supernatural",OVA,4,"Jul 27, 2012 to Nov 21, 2014",0,0,0,Visual novel,0,4614
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,5.27,"Comedy, Magic",TV,12,"Jul 31, 2012 to Nov 16, 2012",Summer 2012,0,AIC Frontier,Original,10191,6592
14575,Minami-ke Omatase,7.42,"Comedy, Slice of Life",OVA,1,"Oct 5, 2012",0,0,feel.,Manga,1833,3484
14583,Rinne no Lagrange Specials,6.23,Comedy,Special,6,"Mar 23, 2012 to Aug 24, 2012",0,0,"Production I.G, Xebec",Original,7219,6650
14617,Stranger: Mukou Hadan Pilot,7.04,"Action, Adventure, Historical, Samurai, Seinen",Special,1,"Apr 11, 2009",0,0,Bones,Original,3505,5005
14627,Recorder to Randoseru,6.8,"Comedy, School, Seinen, Slice of Life",OVA,2,"Jul 17, 2012",0,0,Seven,4-koma manga,4425,4688
14629,Starship Troopers: Invasion,6.7,"Action, Military, Sci-Fi",Movie,1,"Jul 21, 2012",0,0,Sola Digital Arts,Book,4886,6601
14645,Hiiro no Kakera Dai Ni Shou,7.23,"Fantasy, Romance, Shoujo, Supernatural",TV,13,"Sep 30, 2012 to Dec 23, 2012",Fall 2012,Sentai Filmworks,Studio Deen,Visual novel,2651,2413
14647,Tantei Opera Milky Holmes: Alternative,6.51,"Comedy, Mystery, Super Power",Special,2,"Aug 18, 2012 to Dec 9, 2012",0,0,"J.C.Staff, Artland",Card game,5830,6398
14653,Hayate no Gotoku! Can't Take My Eyes Off You,7.05,"Comedy, Harem, Parody, Shounen",TV,12,"Oct 4, 2012 to Dec 20, 2012",Fall 2012,Sentai Filmworks,Manglobe,Manga,3468,2349
14657,Netorare Zuma,6.3,Hentai,OVA,1,"Apr 17, 2012",0,0,0,Manga,0,6200
14659,Hump Bang,6.47,Hentai,OVA,2,"Aug 17, 2012 to Dec 21, 2012",0,0,0,Manga,0,7137
14661,Kindan no Byoutou The Animation,6.53,"Harem, Hentai",OVA,2,"Sep 28, 2012 to Dec 21, 2012",0,0,0,Visual novel,0,6964
14663,Queen's Blade Rebellion vs. Hagure Yuusha no Aesthetica,6.13,"Action, Ecchi, Fantasy",Special,1,"Jun, 2012",0,0,Arms,Other,7631,4437
14669,Aura: Maryuuin Kouga Saigo no Tatakai,7.49,"Supernatural, Drama, Romance, School",Movie,1,"Apr 13, 2013",0,Sentai Filmworks,AIC ASTA,Light novel,1606,2458
14685,Onegai☆Teacher: Reminiscence Disc,6.7,"Comedy, Romance, Sci-Fi",OVA,1,"Mar 28, 2003",0,0,0,Original,4915,6995
14713,Kamisama Hajimemashita,8.04,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",TV,13,"Oct 2, 2012 to Dec 25, 2012",Fall 2012,Funimation,TMS Entertainment,Manga,492,299
14719,JoJo no Kimyou na Bouken (TV),8.06,"Action, Adventure, Supernatural, Vampire, Shounen",TV,26,"Oct 6, 2012 to Apr 6, 2013",Fall 2012,"VIZ Media, Warner Bros. Pictures",David Production,Manga,463,74
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,7.7,"Adventure, Mystery, Comedy, Police, Shounen",Movie,1,"Apr 20, 2013",0,0,TMS Entertainment,Manga,1020,3065
14741,Chuunibyou demo Koi ga Shitai!,7.77,"Slice of Life, Comedy, Drama, Romance, School",TV,12,"Oct 4, 2012 to Dec 20, 2012",Fall 2012,Sentai Filmworks,Kyoto Animation,Light novel,878,77
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,7.06,"Comedy, Harem, Romance, School",TV,13,"Jan 6, 2013 to Mar 31, 2013",Winter 2013,Aniplex of America,A-1 Pictures,Light novel,3407,335
14751,Bishoujo Senshi Sailor Moon Crystal,7.01,"Demons, Magic, Romance, Shoujo",ONA,26,"Jul 5, 2014 to Jul 18, 2015",0,VIZ Media,Toei Animation,Manga,3606,1264
14753,Hori-san to Miyamura-kun,7.36,"Comedy, Romance, School, Shounen",OVA,6,"Sep 26, 2012 to May, 2021",0,0,"Gonzo, Hoods Entertainment",Web manga,2083,1797
14765,Ixion Saga DT,7.21,"Action, Comedy, Fantasy",TV,25,"Oct 8, 2012 to Apr 1, 2013",Fall 2012,0,Brain's Base,Game,2741,1466
14807,Kara no Kyoukai: Mirai Fukuin,8.03,"Drama, Mystery, Seinen, Supernatural",Movie,1,"Sep 28, 2013",0,Aniplex of America,ufotable,Light novel,509,1574
14811,GJ-bu,7.35,"Comedy, School, Slice of Life",TV,12,"Jan 10, 2013 to Mar 28, 2013",Winter 2013,0,Doga Kobo,Light novel,2125,1014
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8.07,"Slice of Life, Comedy, Drama, Romance, School",TV,13,"Apr 5, 2013 to Jun 28, 2013",Spring 2013,Sentai Filmworks,Brain's Base,Light novel,458,72
14817,Mouretsu Pirates: Abyss of Hyperspace,7.14,"Sci-Fi, Space",Movie,1,"Feb 22, 2014",0,Sentai Filmworks,Satelight,Light novel,3058,4612
14827,D.C.III: Da Capo III,6.58,"Ecchi, Romance, School, Drama",TV,13,"Jan 5, 2013 to Mar 30, 2013",Winter 2013,0,Kazami Gakuen Koushiki Douga-bu,Visual novel,5472,3244
14829,Fate/kaleid liner Prisma☆Illya,7.11,"Action, Comedy, Magic, Fantasy",TV,10,"Jul 13, 2013 to Sep 14, 2013",Summer 2013,Sentai Filmworks,SILVER LINK.,Manga,3165,684
14833,Maoyuu Maou Yuusha,7.31,"Adventure, Demons, Romance, Fantasy",TV,12,"Jan 5, 2013 to Mar 30, 2013",Winter 2013,Sentai Filmworks,Arms,Light novel,2309,382
14835,The iDOLM@STER Shiny Festa,7.21,"Comedy, Drama, Music",OVA,3,"Oct 25, 2012",0,0,A-1 Pictures,Game,2746,4110
14837,Dragon Ball Z Movie 14: Kami to Kami,7.41,"Action, Adventure, Super Power, Martial Arts, Fantasy, Shounen",Movie,1,"Mar 30, 2013",0,Funimation,Toei Animation,Manga,1880,962
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,6.3,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1,"Sep 20, 2012",0,Funimation,Bones,Manga,6874,4994
14889,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,6.34,"Comedy, Ecchi, Parody, School, Shounen",OVA,1,"Jan 26, 2013",0,0,AIC Classic,Manga,6674,6524
14893,"Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest",6.7,"Comedy, Romance, Ecchi",OVA,1,"Mar 29, 2013",0,0,feel.,Light novel,4882,2141
14913,Battle Spirits: Sword Eyes,6.58,"Game, Adventure, Fantasy",TV,29,"Sep 9, 2012 to Mar 31, 2013",Fall 2012,0,Sunrise,Card game,5462,8849
14921,RDG: Red Data Girl,6.58,"Fantasy, Magic",TV,12,"Apr 4, 2013 to Jun 20, 2013",Spring 2013,Funimation,P.A. Works,Novel,5504,1441
14941,AKB0048: Next Stage,7.66,"Music, Sci-Fi",TV,13,"Jan 6, 2013 to Mar 31, 2013",Winter 2013,Sentai Filmworks,Satelight,Original,1125,2870
14951,Wonderful Rush,7.31,Music,Music,1,"Sep 5, 2012",0,0,Sunrise,Music,2288,4578
14967,Boku wa Tomodachi ga Sukunai Next,7.4,"Harem, Slice of Life, Comedy, Romance, School",TV,12,"Jan 11, 2013 to Mar 29, 2013",Winter 2013,Funimation,AIC Build,Light novel,1892,311
14989,Chousoku Henkei Gyrozetter,6.42,"Action, Cars, Mecha, Shounen",TV,51,"Oct 2, 2012 to Sep 24, 2013",Fall 2012,0,A-1 Pictures,Game,6300,6696
14991,Harem Time The Animation,7.16,"Harem, Hentai",OVA,2,"Oct 26, 2012 to Jan 25, 2013",0,0,Office Takeout,Manga,0,3895
14993,Gogo no Kouchou: Junai Mellow yori,6.73,Hentai,OVA,1,"Sep 21, 2012",0,0,0,Manga,0,5765
14995,JK to Ero Giin Sensei,6.57,Hentai,OVA,2,"Sep 28, 2012 to Apr 26, 2013",0,0,PoRO,Visual novel,0,6126
15005,Kyou no Asuka Show,6.68,"Comedy, Ecchi, Seinen",ONA,20,"Aug 3, 2012 to Jan 5, 2013",0,0,SILVER LINK.,Manga,5002,2706
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,6.31,"Adventure, Comedy, Ecchi, Fantasy",Special,1,"Feb 2, 2011",0,0,0,Visual novel,6806,9404
15021,Yuki no Taiyou Pilot,5.4,"Drama, Shoujo",Special,1,1972,0,0,Studio Ghibli,Manga,9925,8403
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,6.58,"Mystery, Horror, Supernatural",OVA,4,"Jul 24, 2013",0,Maiden Japan,Asread,Visual novel,5473,498
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,7.95,"Slice of Life, Supernatural, Drama",Movie,1,"Aug 31, 2013",0,Aniplex of America,A-1 Pictures,Original,602,670
15043,Haitai Nanafa,6.0,"Comedy, Supernatural",TV,13,"Oct 6, 2012 to Dec 29, 2012",Fall 2012,0,Passione,Original,8224,5073
15045,Litchi DE Hikari Club,5.22,"Comedy, Drama, Horror, Psychological, Romance",TV,8,"Oct 2, 2012 to Nov 20, 2012",Fall 2012,0,Kachidoki Studio,Manga,10308,4851
15051,Love Live! School Idol Project,7.44,"Music, Slice of Life, School",TV,13,"Jan 6, 2013 to Mar 31, 2013",Winter 2013,"NIS America, Inc.",Sunrise,Other,1771,379
15059,Initial D Fifth Stage,8.08,"Action, Cars, Sports, Drama, Seinen",TV,14,"Nov 4, 2012 to May 10, 2013",Fall 2012,0,SynergySP,Manga,438,1505
15061,Aikatsu!,7.38,"Music, School, Shoujo, Slice of Life",TV,178,"Oct 8, 2012 to Mar 31, 2016",Fall 2012,0,"Sunrise, Bandai Namco Pictures",Original,1988,2824
15085,Amnesia,6.07,"Harem, Mystery, Romance, Fantasy, Josei",TV,12,"Jan 7, 2013 to Mar 25, 2013",Winter 2013,Sentai Filmworks,Brain's Base,Visual novel,7909,609
15093,Koihime†Musou OVA Omake,6.21,"Adventure, Comedy, Ecchi, Fantasy",Special,1,"Apr 1, 2009",0,0,0,Visual novel,7317,9372
15095,Shin Koihime†Musou OVA Omake,6.25,"Adventure, Comedy, Ecchi, Fantasy",Special,1,"Jul 7, 2010",0,0,0,Visual novel,7133,9366
15097,Tropical Kiss,7.11,Hentai,OVA,3,"Oct 26, 2012 to Mar 28, 2014",0,0,Collaboration Works,Visual novel,0,3633
15109,Cuticle Tantei Inaba,7.3,"Action, Mystery, Comedy, Supernatural, Shounen",TV,12,"Jan 4, 2013 to Mar 22, 2013",Winter 2013,Sentai Filmworks,Zexcs,Manga,2345,1598
15111,Spy Penguin,0.0,Kids,OVA,5,"Sep 4, 2012 to Nov 4, 2012",0,0,Next Media Animation,Original,12234,14966
15117,Kami nomi zo Shiru Sekai: Tenri-hen,7.72,"Comedy, Harem, Romance, Supernatural, Shounen",OVA,2,"Oct 18, 2012 to Dec 18, 2012",0,Sentai Filmworks,Manglobe,Manga,978,1255
15119,Senran Kagura,6.33,"Action, Comedy, Ecchi, School",TV,12,"Jan 6, 2013 to Mar 24, 2013",Winter 2013,Funimation,Artland,Game,6725,1309
15125,Teekyuu,6.61,"Comedy, School, Shounen, Sports",TV,12,"Oct 7, 2012 to Dec 23, 2012",Fall 2012,0,MAPPA,Manga,5315,2127
15127,Sakura Taisen: Kanadegumi,5.65,"Music, Shoujo",Music,1,"Sep 20, 2012",0,0,A-1 Pictures,Manga,9290,8289
15133,Aoi Sekai no Chuushin de,5.78,"Action, Adventure, Ecchi, Fantasy, Parody, Shounen",Special,3,"Oct 20, 2012 to Apr 4, 2013",0,Media Blasters,Fifth Avenue,Manga,8909,2426
15137,Entotsuya Peroo,5.51,Kids,Movie,1,"Apr 13, 1930",0,0,0,Original,9669,12715
15139,Tsuki no Miya no Oujo-sama,5.55,Kids,Movie,1,"Oct 25, 1934",0,0,0,Original,9541,13171
15195,Hetalia: The Beautiful World,7.54,"Comedy, Historical, Parody",ONA,20,"Jan 25, 2013 to Jun 21, 2013",0,Funimation,Studio Deen,Web manga,1448,1980
15197,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,7.54,"Action, Mecha, Military",Movie,1,"Sep 14, 2013",0,Funimation,Sunrise,Original,1442,1285
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,7.33,"Action, Mecha, Military",Movie,1,"May 2, 2015",0,Funimation,Sunrise,Original,2208,1522
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,7.27,"Action, Mecha, Military",Movie,1,"Jul 4, 2015",0,Funimation,Sunrise,Original,2489,1635
15211,Nazotoki-hime wa Meitantei♥,0.0,"Mystery, Shoujo",OVA,6,"Aug 3, 2012 to Dec 27, 2013",0,0,SynergySP,Manga,11074,12485
15219,.hack//Versus: The Thanatos Report,6.37,"Action, Game, Sci-Fi",Special,1,"Jun 28, 2012",0,0,0,Game,6546,5836
15225,Hentai Ouji to Warawanai Neko.,7.24,"Harem, Comedy, Supernatural, Romance, School",TV,12,"Apr 13, 2013 to Jun 29, 2013",Spring 2013,Sentai Filmworks,J.C.Staff,Light novel,2599,359
15227,Kono Sekai no Katasumi ni,8.24,"Historical, Drama, Seinen",Movie,1,"Nov 12, 2016",0,Shout! Factory,MAPPA,Manga,268,1205
15279,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,6.49,Music,OVA,1,"Mar 27, 2013",0,0,SILVER LINK.,Visual novel,5968,8900
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,6.75,"Parody, Yaoi",Special,2,"May 29, 2009 to Oct 23, 2009",0,0,PrimeTime,Manga,0,5697
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,7.28,"Fantasy, Kids, Magic, Shoujo",Movie,1,"Oct 27, 2012",0,0,Toei Animation,Original,2420,7082
